dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1461348000,2016-04-22 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.72,28.24,26.25,30,1014,,,66,7.2,60,,,,,0,800,Clear,sky is clear,01d
1461351600,2016-04-22 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.75,28.11,26.4,30,1014,,,62,6.7,60,,,,,0,800,Clear,sky is clear,01d
1461355200,2016-04-22 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.63,29.06,26.53,28.04,1015,,,74,5.1,50,,,,,0,800,Clear,sky is clear,01d
1461358800,2016-04-22 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.38,29.16,26.28,28,1015,,,78,5.1,40,,,,,20,801,Clouds,few clouds,02n
1461362400,2016-04-22 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.89,28.41,26.26,27.04,1015,,,78,5.1,50,,,,,20,801,Clouds,few clouds,02n
1461366000,2016-04-22 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.88,28.74,26.27,27.05,1016,,,78,4.6,40,,,,,20,801,Clouds,few clouds,02n
1461369600,2016-04-23 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.29,28.41,26,27.04,1017,,,83,4.6,30,,,,,0,800,Clear,sky is clear,01n
1461373200,2016-04-23 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.24,29.73,26,26.94,1017,,,83,2.6,20,,,,,0,800,Clear,sky is clear,01n
1461376800,2016-04-23 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.19,28.74,26,26.82,1017,,,78,3.1,20,,,,,0,800,Clear,sky is clear,01n
1461380400,2016-04-23 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.98,27.73,24.91,26.71,1017,,,78,4.1,30,,,,,0,800,Clear,sky is clear,01n
1461384000,2016-04-23 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.92,27.64,24.75,26.6,1016,,,78,4.1,20,,,,,0,800,Clear,sky is clear,01n
1461387600,2016-04-23 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.25,27.86,24.36,26.47,1015,,,83,3.1,30,,,,,0,800,Clear,sky is clear,01n
1461391200,2016-04-23 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.16,28.42,24.15,26.32,1016,,,83,2.1,10,,,,,0,800,Clear,sky is clear,01n
1461394800,2016-04-23 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.51,28.37,24,26.04,1015,,,88,1.5,320,,,,,0,800,Clear,sky is clear,01n
1461398400,2016-04-23 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.5,28.35,24,25.98,1015,,,88,1.5,340,,,,,0,800,Clear,sky is clear,01n
1461402000,2016-04-23 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.55,28.01,24,25.93,1015,,,88,2.1,330,,,,,0,800,Clear,sky is clear,01d
1461405600,2016-04-23 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.79,28.03,24,26.12,1016,,,88,2.6,320,,,,,0,800,Clear,sky is clear,01d
1461409200,2016-04-23 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.54,29.27,25.58,27,1017,,,78,3.1,350,,,,,20,801,Clouds,few clouds,02d
1461412800,2016-04-23 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.22,27.85,25.78,28,1017,,,69,5.1,360,,,,,40,802,Clouds,scattered clouds,03d
1461416400,2016-04-23 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.54,28.41,26.1,30,1017,,,58,5.1,20,,,,,40,802,Clouds,scattered clouds,03d
1461420000,2016-04-23 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.27,29.06,26.45,31,1016,,,55,5.1,20,,,,,40,802,Clouds,scattered clouds,03d
1461423600,2016-04-23 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.55,29.04,26.71,31,1015,,,55,5.7,70,,,,,40,802,Clouds,scattered clouds,03d
1461427200,2016-04-23 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.61,28.48,26.88,31,1014,,,58,7.2,60,,,,,20,801,Clouds,few clouds,02d
1461430800,2016-04-23 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.6,28.06,26.97,31,1014,,,55,7.2,70,,,,,20,801,Clouds,few clouds,02d
1461434400,2016-04-23 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.97,27.16,27,30,1013,,,55,7.2,70,,,,,0,800,Clear,sky is clear,01d
1461438000,2016-04-23 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.35,27.02,27.06,29,1013,,,58,6.7,50,,,,,0,800,Clear,sky is clear,01d
1461441600,2016-04-23 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.78,26.93,27.15,28,1014,,,61,6.2,60,,,,,0,800,Clear,sky is clear,01d
1461445200,2016-04-23 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.97,27.06,26.48,27.23,1014,,,69,5.7,60,,,,,0,800,Clear,sky is clear,01n
1461448800,2016-04-23 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.88,28.4,25.87,27.25,1015,,,69,3.6,40,,,,,0,800,Clear,sky is clear,01n
1461452400,2016-04-23 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.32,29.5,25.91,27.29,1016,,,73,1.5,320,,,,,0,800,Clear,sky is clear,01n
1461456000,2016-04-24 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.3,28.7,25.88,27.24,1016,,,73,2.6,10,,,,,0,800,Clear,sky is clear,01n
1461459600,2016-04-24 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.7,29.12,25,27.18,1016,,,78,1.5,320,,,,,0,800,Clear,sky is clear,01n
1461463200,2016-04-24 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.07,28.29,24,27.06,1016,,,83,2.1,320,,,,,0,800,Clear,sky is clear,01n
1461466800,2016-04-24 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.91,28.46,24,26.9,1016,,,83,1.5,340,,,,,0,800,Clear,sky is clear,01n
1461470400,2016-04-24 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.22,28.27,23,26.63,1016,,,88,1,290,,,,,0,800,Clear,sky is clear,01n
1461474000,2016-04-24 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.51,25.9,22,26.44,1015,,,88,2.86,347,,,,,0,800,Clear,sky is clear,01n
1461477600,2016-04-24 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.85,26.76,21,26.21,1015,,,94,1,350,,,,,0,800,Clear,sky is clear,01n
1461481200,2016-04-24 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.81,25.38,21,26.13,1015,,,88,2.1,330,,,,,0,800,Clear,sky is clear,01n
1461484800,2016-04-24 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.77,25.74,21,26.08,1014,,,88,1.5,340,,,,,0,800,Clear,sky is clear,01n
1461488400,2016-04-24 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.77,25.74,21,26.09,1015,,,88,1.5,340,,,,,0,800,Clear,sky is clear,01d
1461492000,2016-04-24 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.17,27.43,23,26.01,1015,,,88,2.1,310,,,,,0,800,Clear,sky is clear,01d
1461495600,2016-04-24 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.99,29.14,25.76,26.17,1015,,,78,2.1,290,,,,,0,800,Clear,sky is clear,01d
1461499200,2016-04-24 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.24,27.88,26.13,28,1016,,,69,5.1,10,,,,,20,801,Clouds,few clouds,02d
1461502800,2016-04-24 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.53,27.98,26.43,30,1015,,,58,5.7,20,,,,,20,801,Clouds,few clouds,02d
1461506400,2016-04-24 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.23,28.58,26.57,31,1015,,,55,5.7,20,,,,,20,801,Clouds,few clouds,02d
1461510000,2016-04-24 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.51,29.39,26.68,31,1014,,,58,5.7,60,,,,,20,801,Clouds,few clouds,02d
1461513600,2016-04-24 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.95,28.05,26.79,30,1013,,,62,7.2,60,,,,,20,801,Clouds,few clouds,02d
1461517200,2016-04-24 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.92,26.79,26.81,30,1012,,,58,8.2,60,,,,,20,801,Clouds,few clouds,02d
1461520800,2016-04-24 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.86,27.22,26.78,30,1012,,,62,8.2,70,,,,,0,800,Clear,sky is clear,01d
1461524400,2016-04-24 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.24,26.4,26.83,29,1012,,,66,8.8,60,,,,,0,800,Clear,sky is clear,01d
1461528000,2016-04-24 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.68,26.71,26.88,28,1012,,,69,7.7,60,,,,,0,800,Clear,sky is clear,01d
1461531600,2016-04-24 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.91,27.2,26.61,27,1013,,,74,6.2,50,,,,,0,800,Clear,sky is clear,01n
1461535200,2016-04-24 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.82,27.42,26.02,27,1013,,,74,5.7,10,,,,,40,802,Clouds,scattered clouds,03n
1461538800,2016-04-24 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.21,28.42,25.89,26.96,1014,,,78,3.6,20,,,,,40,802,Clouds,scattered clouds,03n
1461542400,2016-04-25 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.16,28.35,25.7,26.9,1015,,,78,3.6,10,,,,,40,802,Clouds,scattered clouds,03n
1461546000,2016-04-25 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.15,29.03,25.74,26.87,1015,,,78,2.6,10,,,,,40,802,Clouds,scattered clouds,03n
1461549600,2016-04-25 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.11,28.97,25.64,26.76,1015,,,78,2.6,360,,,,,0,800,Clear,sky is clear,01n
1461553200,2016-04-25 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.37,28.21,24.87,26.66,1015,,,78,2.1,20,,,,,0,800,Clear,sky is clear,01n
1461556800,2016-04-25 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.31,28.65,24.66,26.59,1014,,,83,2.1,350,,,,,40,802,Clouds,scattered clouds,03n
1461560400,2016-04-25 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.2,28.13,24.22,26.44,1013,,,83,2.6,10,,,,,75,803,Clouds,broken clouds,04n
1461564000,2016-04-25 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.14,28.04,24.12,26.29,1013,,,83,2.6,10,,,,,75,803,Clouds,broken clouds,04n
1461567600,2016-04-25 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.52,27.11,24,26.19,1013,,,83,2.6,320,,,,,40,802,Clouds,scattered clouds,03n
1461571200,2016-04-25 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.9,26.95,23,26.08,1013,,,83,1.5,290,,,,,0,800,Clear,sky is clear,01n
1461574800,2016-04-25 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.85,26.46,23,25.87,1013,,,83,2.1,270,,,,,0,800,Clear,sky is clear,01d
1461578400,2016-04-25 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.6,28.51,24,25.84,1013,,,88,1.5,280,,,,,20,801,Clouds,few clouds,02d
1461582000,2016-04-25 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.4,28.26,25.15,27,1014,,,74,3.6,340,,,,,20,801,Clouds,few clouds,02d
1461585600,2016-04-25 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.68,28.51,25.39,29,1014,,,66,4.6,360,,,,,20,801,Clouds,few clouds,02d
1461589200,2016-04-25 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.47,27.54,25.86,30,1014,,,58,6.2,20,,,,,75,803,Clouds,broken clouds,04d
1461592800,2016-04-25 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.67,27.44,26.28,30,1013,,,55,6.2,30,,,,,40,802,Clouds,scattered clouds,03d
1461596400,2016-04-25 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.26,28.86,26.77,32,1012,,,49,6.2,10,,,,,40,802,Clouds,scattered clouds,03d
1461600000,2016-04-25 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.38,29.38,27.11,32,1011,,,49,5.7,10,,,,,40,802,Clouds,scattered clouds,03d
1461603600,2016-04-25 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.8,28.41,27.15,31,1010,,,58,7.7,70,,,,,40,802,Clouds,scattered clouds,03d
1461607200,2016-04-25 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.12,27.07,27.03,30,1010,,,58,8.2,60,,,,,40,802,Clouds,scattered clouds,03d
1461610800,2016-04-25 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.97,28.26,26.85,30,1010,,,58,6.2,60,,,,,20,801,Clouds,few clouds,02d
1461614400,2016-04-25 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.73,26.86,26.82,28.27,1010,,,61,6.2,50,,,,,20,801,Clouds,few clouds,02d
1461618000,2016-04-25 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.9,26.26,26.58,27,1010,,,69,6.7,50,,,,,0,800,Clear,sky is clear,01n
1461621600,2016-04-25 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.76,26.28,25.81,27,1011,,,74,7.2,40,,,,,0,800,Clear,sky is clear,01n
1461625200,2016-04-25 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.18,27.33,25.8,26.92,1012,,,78,5.1,30,,,,,0,800,Clear,sky is clear,01n
1461628800,2016-04-26 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.14,27.97,25.6,26.9,1012,,,78,4.1,10,,,,,0,800,Clear,sky is clear,01n
1461632400,2016-04-26 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.12,28.64,25.59,26.88,1012,,,78,3.1,360,,,,,0,800,Clear,sky is clear,01n
1461636000,2016-04-26 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.09,27.89,25.5,26.83,1012,,,78,4.1,340,,,,,0,800,Clear,sky is clear,01n
1461639600,2016-04-26 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.91,27.97,24.61,26.7,1012,,,78,3.6,350,,,,,40,802,Clouds,scattered clouds,03n
1461643200,2016-04-26 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.83,27.5,24.45,26.51,1011,,,78,4.1,360,,,,,20,801,Clouds,few clouds,02n
1461646800,2016-04-26 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.72,27.68,24.16,26.29,1011,,,78,3.6,340,,,,,20,801,Clouds,few clouds,02n
1461650400,2016-04-26 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.61,27.33,23.83,26.12,1011,,,73,3.1,20,,,,,20,801,Clouds,few clouds,02n
1461654000,2016-04-26 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.6,26.61,23.99,26,1011,,,73,4.1,360,,,,,20,801,Clouds,few clouds,02n
1461657600,2016-04-26 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.99,27.29,23.99,25.85,1011,,,78,2.6,10,,,,,20,801,Clouds,few clouds,02n
1461661200,2016-04-26 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.56,26.91,24.15,26,1012,,,73,3.6,340,,,,,0,800,Clear,sky is clear,01d
1461664800,2016-04-26 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.38,26.96,25.02,27,1012,,,69,4.6,340,,,,,0,800,Clear,sky is clear,01d
1461668400,2016-04-26 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.04,27.11,25.24,28,1013,,,65,5.1,340,,,,,0,800,Clear,sky is clear,01d
1461672000,2016-04-26 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.33,27.34,25.59,30,1013,,,58,6.2,360,,,,,0,800,Clear,sky is clear,01d
1461675600,2016-04-26 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.73,27.07,26,32,1012,,,49,7.7,20,,,,,0,800,Clear,sky is clear,01d
1461679200,2016-04-26 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.38,26.64,26.48,31,1012,,,52,8.2,20,,,,,0,800,Clear,sky is clear,01d
1461682800,2016-04-26 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.42,29.08,26.9,32,1010,,,49,6.2,10,,,,,0,800,Clear,sky is clear,01d
1461686400,2016-04-26 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.69,29.61,27.23,34,1010,,,43,6.7,30,,,,,0,800,Clear,sky is clear,01d
1461690000,2016-04-26 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.87,28.51,27.15,31,1009,,,58,7.7,70,,,,,20,801,Clouds,few clouds,02d
1461693600,2016-04-26 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.1,27.16,26.84,30,1009,,,62,8.8,60,,,,,0,800,Clear,sky is clear,01d
1461697200,2016-04-26 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.32,25.47,26.54,29,1009,,,66,10.3,50,,,,,0,800,Clear,sky is clear,01d
1461700800,2016-04-26 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.67,26.19,26.56,28.32,1009,,,74,9.3,60,,,,,0,800,Clear,sky is clear,01d
1461704400,2016-04-26 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.81,24.65,26.47,27,1009,,,78,10.3,50,,,,,0,800,Clear,sky is clear,01n
1461708000,2016-04-26 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.79,26.44,25.91,27.01,1010,,,78,7.7,50,,,,,0,800,Clear,sky is clear,01n
1461711600,2016-04-26 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.75,28.55,25.78,27,1011,,,78,4.6,10,,,,,0,800,Clear,sky is clear,01n
1461715200,2016-04-27 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.13,28.16,25.69,26.86,1011,,,83,4.6,350,,,,,0,800,Clear,sky is clear,01n
1461718800,2016-04-27 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.69,28.45,25.68,27,1012,,,78,4.6,10,,,,,20,801,Clouds,few clouds,02n
1461722400,2016-04-27 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.09,27.54,25.66,26.75,1012,,,78,4.6,20,,,,,0,800,Clear,sky is clear,01n
1461726000,2016-04-27 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.94,25.85,24.93,26.64,1012,,,78,6.7,20,,,,,0,800,Clear,sky is clear,01n
1461729600,2016-04-27 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.91,27.62,24.86,26.57,1011,,,78,4.1,350,,,,,0,800,Clear,sky is clear,01n
1461733200,2016-04-27 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.83,26.25,24.57,26.46,1011,,,73,5.1,20,,,,,0,800,Clear,sky is clear,01n
1461736800,2016-04-27 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.21,25.45,24.45,26.34,1011,,,78,5.7,40,,,,,0,800,Clear,sky is clear,01n
1461740400,2016-04-27 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.75,27.53,24.34,26.24,1011,,,73,3.1,350,,,,,0,800,Clear,sky is clear,01n
1461744000,2016-04-27 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.11,26.6,24.2,26.04,1011,,,73,3.1,20,,,,,0,800,Clear,sky is clear,01n
1461747600,2016-04-27 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.53,24.86,24,25.95,1012,,,78,5.1,40,,,,,0,800,Clear,sky is clear,01d
1461751200,2016-04-27 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.33,25.52,25,26.37,1013,,,73,5.1,40,,,,,0,800,Clear,sky is clear,01d
1461754800,2016-04-27 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.58,27.15,25.5,27,1013,,,65,4.1,10,,,,,0,800,Clear,sky is clear,01d
1461758400,2016-04-27 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.49,27.02,25.9,30,1013,,,51,5.7,10,,,,,0,800,Clear,sky is clear,01d
1461762000,2016-04-27 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.33,26.74,26.4,31,1013,,,48,7.2,20,,,,,0,800,Clear,sky is clear,01d
1461765600,2016-04-27 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.71,27.92,26.93,33,1012,,,43,7.2,10,,,,,0,800,Clear,sky is clear,01d
1461769200,2016-04-27 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.66,28.21,27.28,34,1011,,,41,8.2,40,,,,,0,800,Clear,sky is clear,01d
1461772800,2016-04-27 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.1,28.99,27.32,33,1010,,,49,7.7,70,,,,,0,800,Clear,sky is clear,01d
1461776400,2016-04-27 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.43,27.71,27.19,32,1010,,,52,8.8,50,,,,,1,800,Clear,sky is clear,01d
1461780000,2016-04-27 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.71,27.16,26.97,31,1009,,,58,9.3,60,,,,,1,800,Clear,sky is clear,01d
1461783600,2016-04-27 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.01,27.44,26.94,30,1009,,,62,8.2,60,,,,,1,800,Clear,sky is clear,01d
1461787200,2016-04-27 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.86,27.6,26.99,28.79,1010,,,74,7.7,50,,,,,1,800,Clear,sky is clear,01d
1461790800,2016-04-27 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.03,26.33,27,27.17,1010,,,74,7.7,50,,,,,20,801,Clouds,few clouds,02n
1461794400,2016-04-27 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.91,27.39,26.43,27.12,1011,,,69,5.1,40,,,,,0,800,Clear,sky is clear,01n
1461798000,2016-04-27 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.49,27.77,26.43,28,1011,,,65,5.1,40,,,,,0,800,Clear,sky is clear,01n
1461801600,2016-04-28 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.47,29.14,26.43,28,1013,,,65,3.1,10,,,,,0,800,Clear,sky is clear,01n
1461805200,2016-04-28 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.72,25.51,25,26.96,1014,,,78,6.7,160,,,,,0,800,Clear,sky is clear,01n
1461808800,2016-04-28 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.68,28.87,25,26.87,1014,,,83,2.6,170,,,,,0,800,Clear,sky is clear,01n
1461812400,2016-04-28 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.54,28.11,25,26.61,1014,,,78,2.6,170,,,,,0,800,Clear,sky is clear,01n
1461816000,2016-04-28 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.34,25.53,25,26.29,1014,,,73,5.1,210,,,,,40,802,Clouds,scattered clouds,03n
1461819600,2016-04-28 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.04,26.5,24.82,25.61,1014,,,73,3.1,220,,,,,75,803,Clouds,broken clouds,04n
1461823200,2016-04-28 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.92,25.62,24.52,25.21,1014,,,73,4.1,200,,,,,75,803,Clouds,broken clouds,04n
1461826800,2016-04-28 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.89,24.88,24.3,25,1014,,,73,5.1,210,,,,,75,803,Clouds,broken clouds,04n
1461830400,2016-04-28 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.9,24.97,24.3,25,1014,,,74,5.14,200,,,,,75,803,Clouds,broken clouds,04n
1461834000,2016-04-28 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.18,25.04,24,24.94,1015,,,78,4.12,210,,,,,75,803,Clouds,broken clouds,04d
1461837600,2016-04-28 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.92,26.08,24.42,25,1016,,,74,3.6,210,,,,,75,803,Clouds,broken clouds,04d
1461841200,2016-04-28 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.92,26.08,24.38,25,1016,,,74,3.6,210,,,,,75,803,Clouds,broken clouds,04d
1461844800,2016-04-28 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.66,25.65,24.46,26,1017,,,70,5.14,220,,,,,75,803,Clouds,broken clouds,04d
1461848400,2016-04-28 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.69,26.05,24.57,26,1017,,,70,4.63,200,,,,,75,803,Clouds,broken clouds,04d
1461852000,2016-04-28 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.43,25.95,24.57,27,1016,,,66,5.66,180,,,,,75,803,Clouds,broken clouds,04d
1461855600,2016-04-28 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.44,25.61,24.5,27,1015,,,66,6.17,170,,,,,75,803,Clouds,broken clouds,04d
1461859200,2016-04-28 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.48,25.31,24.47,27,1015,,,66,6.69,180,,,,,75,803,Clouds,broken clouds,04d
