Column1,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
138,1462384800,2016-05-04 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.4,79.75,76.43,84.2,1013,,,58,14.97,80,,,,,0,800,Clear,sky is clear,01d
139,1462388400,2016-05-04 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.14,80.78,76.95,82.4,1013,,,62,11.5,70,,,,,0,800,Clear,sky is clear,01d
140,1462392000,2016-05-04 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.92,83.93,77.35,80.6,1014,,,70,5.75,90,,,,,0,800,Clear,sky is clear,01d
141,1462395600,2016-05-04 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.74,83.66,76.89,80.6,1015,,,70,5.75,70,,,,,0,800,Clear,sky is clear,01n
142,1462399200,2016-05-04 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.37,83.75,75.57,78.8,1016,,,74,3.44,170,,,,,20,801,Clouds,few clouds,02n
143,1462402800,2016-05-04 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.05,83.41,75.55,78.41,1017,,,79,2.3,270,,,,,20,801,Clouds,few clouds,02n
144,1462406400,2016-05-05 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.41,80.58,73.4,78.45,1017,,,89,3.44,330,,,,,20,801,Clouds,few clouds,02n
145,1462410000,2016-05-05 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.35,81.14,73.4,78.23,1017,,,89,2.3,340,,,,,20,801,Clouds,few clouds,02n
146,1462413600,2016-05-05 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.93,78.85,71.6,77.94,1017,,,88,2.3,300,,,,,0,800,Clear,sky is clear,01n
147,1462417200,2016-05-05 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.77,78.6,71.6,77.67,1017,,,88,2.3,330,,,,,20,801,Clouds,few clouds,02n
148,1462420800,2016-05-05 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.01,79.34,73.4,77.35,1017,,,89,4.61,220,,,,,75,803,Clouds,broken clouds,04n
149,1462424400,2016-05-05 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.89,80.44,73,77.03,1017,,,89,2.3,250,,,,,75,803,Clouds,broken clouds,04n
150,1462428000,2016-05-05 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.74,77.27,72.99,76.5,1017,,,83,5.75,230,,,,,75,803,Clouds,broken clouds,04n
151,1462431600,2016-05-05 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.25,76.53,71.6,75.48,1017,,,88,4.61,220,,,,,40,802,Clouds,scattered clouds,03n
152,1462435200,2016-05-05 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.16,74.97,71.6,74.79,1017,,,83,5.75,190,,,,,0,800,Clear,sky is clear,01n
153,1462438800,2016-05-05 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.14,74.28,71.6,74.7,1017,,,83,6.91,200,,,,,0,800,Clear,sky is clear,01d
154,1462442400,2016-05-05 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.34,77.97,71.6,74.84,1018,,,88,2.3,290,,,,,0,800,Clear,sky is clear,01d
155,1462446000,2016-05-05 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.98,80.17,73.6,75.2,1019,,,78,2.3,330,,,,,0,800,Clear,sky is clear,01d
156,1462449600,2016-05-05 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.74,77.2,74.23,78.8,1019,,,65,10.36,230,,,,,0,800,Clear,sky is clear,01d
157,1462453200,2016-05-05 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.2,78.84,74.85,80.6,1019,,,66,11.5,160,,,,,0,800,Clear,sky is clear,01d
158,1462456800,2016-05-05 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.27,76.33,75.06,80.6,1019,,,66,16.11,160,,,,,0,800,Clear,sky is clear,01d
159,1462460400,2016-05-05 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.56,77.4,75.29,80.6,1019,,,66,14.97,170,,,,,0,800,Clear,sky is clear,01d
160,1462464000,2016-05-05 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.59,76.15,75.51,80.6,1018,,,66,17.27,160,,,,,20,801,Clouds,few clouds,02d
161,1462467600,2016-05-05 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.56,76.59,75.72,80.6,1017,,,62,14.97,160,,,,,20,801,Clouds,few clouds,02d
162,1462471200,2016-05-05 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.59,76.62,75.98,80.6,1017,,,62,14.97,170,,,,,20,801,Clouds,few clouds,02d
163,1462474800,2016-05-05 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.26,76.64,76.19,78.8,1017,,,65,12.66,170,,,,,0,800,Clear,sky is clear,01d
164,1462478400,2016-05-05 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.89,78.06,76.37,77,1018,,,69,8.05,180,,,,,0,800,Clear,sky is clear,01d
165,1462482000,2016-05-05 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.8,77.92,75.8,77,1018,,,69,8.05,180,,,,,0,800,Clear,sky is clear,01n
166,1462485600,2016-05-05 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.43,74.93,74.89,77.14,1019,,,74,11.5,220,,,,,0,800,Clear,sky is clear,01n
167,1462489200,2016-05-05 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.47,77.65,74.94,77.27,1020,,,78,8.05,210,,,,,0,800,Clear,sky is clear,01n
168,1462492800,2016-05-06 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.45,76.96,74.77,77.32,1020,,,78,9.22,220,,,,,0,800,Clear,sky is clear,01n
169,1462496400,2016-05-06 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.14,77,73.4,77.24,1020,,,78,5.75,250,,,,,0,800,Clear,sky is clear,01n
170,1462500000,2016-05-06 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.79,76.37,71.6,76.98,1020,,,78,3.44,330,,,,,0,800,Clear,sky is clear,01n
171,1462503600,2016-05-06 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.59,74.79,71.6,76.77,1020,,,78,5.75,300,,,,,0,800,Clear,sky is clear,01n
172,1462507200,2016-05-06 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,69.93,73.81,68,76.73,1019,,,88,3.44,320,,,,,0,800,Clear,sky is clear,01n
173,1462510800,2016-05-06 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,69.82,72.91,68,76.56,1019,,,83,3.44,330,,,,,0,800,Clear,sky is clear,01n
174,1462514400,2016-05-06 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,69.76,73.47,68,76.38,1018,,,83,2.3,310,,,,,0,800,Clear,sky is clear,01n
175,1462518000,2016-05-06 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.38,72.84,68,75.73,1018,,,82,4.7,300,,,,,0,800,Clear,sky is clear,01n
176,1462521600,2016-05-06 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,69.55,72.61,68,75.17,1018,,,88,4.61,320,,,,,0,800,Clear,sky is clear,01n
177,1462525200,2016-05-06 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.9,74.44,69.8,75.12,1018,,,83,3.44,320,,,,,0,800,Clear,sky is clear,01d
178,1462528800,2016-05-06 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.15,76.23,69.8,75.45,1019,,,88,2.3,300,,,,,40,802,Clouds,scattered clouds,03d
179,1462532400,2016-05-06 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.16,78.42,74.56,75.55,1020,,,74,4.61,300,,,,,20,801,Clouds,few clouds,02d
180,1462536000,2016-05-06 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.85,81.55,74.7,78.8,1020,,,70,4.61,210,,,,,40,802,Clouds,scattered clouds,03d
181,1462539600,2016-05-06 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.56,81.9,75.19,82.4,1020,,,62,8.05,160,,,,,40,802,Clouds,scattered clouds,03d
182,1462543200,2016-05-06 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.56,81.25,75.19,82.4,1019,,,62,9.22,150,,,,,40,802,Clouds,scattered clouds,03d
183,1462546800,2016-05-06 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.82,80.96,75.47,82.4,1019,,,62,10.36,160,,,,,40,802,Clouds,scattered clouds,03d
184,1462550400,2016-05-06 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.87,79.11,75.51,82.4,1018,,,62,13.8,160,,,,,20,801,Clouds,few clouds,02d
185,1462554000,2016-05-06 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.89,79.12,75.67,82.4,1017,,,62,13.8,170,,,,,20,801,Clouds,few clouds,02d
186,1462557600,2016-05-06 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.59,80.22,75.87,80.6,1017,,,70,11.5,160,,,,,20,801,Clouds,few clouds,02d
187,1462561200,2016-05-06 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.61,81.36,76.24,80.6,1017,,,66,8.05,120,,,,,20,801,Clouds,few clouds,02d
188,1462564800,2016-05-06 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.33,80.44,76.47,78.8,1017,,,74,9.22,140,,,,,20,801,Clouds,few clouds,02d
189,1462568400,2016-05-06 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.13,83.41,75.77,78.8,1018,,,74,3.44,160,,,,,0,800,Clear,sky is clear,01n
190,1462572000,2016-05-06 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.21,85.14,75.67,78.8,1018,,,79,2.3,180,,,,,40,802,Clouds,scattered clouds,03n
191,1462575600,2016-05-06 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.6,81.32,75.2,77.23,1019,,,83,3.44,320,,,,,40,802,Clouds,scattered clouds,03n
192,1462579200,2016-05-07 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.61,81.34,75.2,77.19,1019,,,83,3.44,290,,,,,40,802,Clouds,scattered clouds,03n
193,1462582800,2016-05-07 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.25,80.6,73.4,77.06,1019,,,89,3,32,,,,,40,802,Clouds,scattered clouds,03n
194,1462586400,2016-05-07 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.26,80.13,73.4,77.16,1019,,,89,3.87,20,,,,,40,802,Clouds,scattered clouds,03n
195,1462590000,2016-05-07 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.75,78.93,71.6,77.14,1019,,,94,3.44,340,,,,,40,802,Clouds,scattered clouds,03n
196,1462593600,2016-05-07 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.7,77.86,71.6,76.74,1019,,,88,3.44,330,,,,,20,801,Clouds,few clouds,02n
197,1462597200,2016-05-07 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.63,77.76,71.6,76.58,1018,,,88,3.44,320,,,,,40,802,Clouds,scattered clouds,03n
198,1462600800,2016-05-07 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.55,77.65,71.6,76.43,1018,,,88,3.44,330,,,,,40,802,Clouds,scattered clouds,03n
199,1462604400,2016-05-07 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.2,76.59,69.8,76.38,1017,,,94,3.44,340,,,,,40,802,Clouds,scattered clouds,03n
200,1462608000,2016-05-07 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.41,78.4,71.6,75.94,1017,,,94,3.44,340,,,,,0,800,Clear,sky is clear,01n
201,1462611600,2016-05-07 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.46,77.52,71.6,75.99,1018,,,88,3.44,350,,,,,20,801,Clouds,few clouds,02d
202,1462615200,2016-05-07 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.9,80.47,73.4,76.13,1019,,,89,2.3,340,,,,,20,801,Clouds,few clouds,02d
203,1462618800,2016-05-07 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.59,81.41,74.78,77,1019,,,79,4.61,350,,,,,0,800,Clear,sky is clear,01d
204,1462622400,2016-05-07 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.38,83.79,75.23,80.6,1019,,,70,4.61,320,,,,,0,800,Clear,sky is clear,01d
205,1462626000,2016-05-07 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.2,82.04,75.74,84.2,1019,,,55,9.22,10,,,,,0,800,Clear,sky is clear,01d
206,1462629600,2016-05-07 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.66,83.39,76.15,86,1018,,,52,9.22,30,,,,,20,801,Clouds,few clouds,02d
207,1462633200,2016-05-07 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,86.61,85.35,76.43,89.6,1017,,,46,10.36,50,,,,,20,801,Clouds,few clouds,02d
208,1462636800,2016-05-07 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,85.32,83.86,76.67,87.8,1016,,,55,13.8,70,,,,,20,801,Clouds,few clouds,02d
209,1462640400,2016-05-07 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.97,82.92,76.98,86,1015,,,62,14.97,70,,,,,20,801,Clouds,few clouds,02d
210,1462644000,2016-05-07 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.65,80.62,77.42,84.2,1015,,,66,17.27,70,,,,,0,800,Clear,sky is clear,01d
211,1462647600,2016-05-07 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.39,80.92,77.87,82.4,1015,,,70,14.97,70,,,,,0,800,Clear,sky is clear,01d
212,1462651200,2016-05-07 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.13,81.84,78.14,80.6,1015,,,74,11.5,70,,,,,0,800,Clear,sky is clear,01d
213,1462654800,2016-05-07 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.49,82.98,76.47,78.8,1016,,,79,6.91,60,,,,,0,800,Clear,sky is clear,01n
214,1462658400,2016-05-07 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.76,83.37,78.1,78.94,1017,,,79,6.91,50,,,,,20,801,Clouds,few clouds,02n
215,1462662000,2016-05-07 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.76,84.04,78.09,79.04,1018,,,79,5.75,20,,,,,75,803,Clouds,broken clouds,04n
216,1462665600,2016-05-08 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.69,84.56,77.62,78.81,1018,,,79,4.61,10,,,,,75,803,Clouds,broken clouds,04n
217,1462669200,2016-05-08 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.89,82.62,75.23,77.82,1018,,,83,4.61,350,,,,,40,802,Clouds,scattered clouds,03n
218,1462672800,2016-05-08 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.84,82.53,74.97,77.62,1017,,,83,4.61,10,,,,,0,800,Clear,sky is clear,01n
219,1462676400,2016-05-08 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77,82.13,75.85,77.65,1017,,,83,5.75,360,,,,,20,801,Clouds,few clouds,02n
220,1462680000,2016-05-08 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.29,79.56,73.32,77.38,1017,,,83,5.75,10,,,,,20,801,Clouds,few clouds,02n
221,1462683600,2016-05-08 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.24,79.48,73.11,77.19,1016,,,83,5.75,20,,,,,20,801,Clouds,few clouds,02n
222,1462687200,2016-05-08 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.22,79.47,73.11,77.12,1016,,,83,5.75,10,,,,,0,800,Clear,sky is clear,01n
223,1462690800,2016-05-08 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,79.07,72.91,76.85,1016,,,89,4.61,340,,,,,0,800,Clear,sky is clear,01n
224,1462694400,2016-05-08 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.8,78.66,72.88,76.67,1016,,,83,3.44,340,,,,,0,800,Clear,sky is clear,01n
225,1462698000,2016-05-08 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.11,77.99,72.81,76.58,1016,,,83,8.05,10,,,,,0,800,Clear,sky is clear,01n
226,1462701600,2016-05-08 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.61,80.69,75.2,77.31,1017,,,83,4.61,350,,,,,20,801,Clouds,few clouds,02d
227,1462705200,2016-05-08 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.24,79.66,76.45,78.8,1017,,,74,10.36,20,,,,,20,801,Clouds,few clouds,02d
228,1462708800,2016-05-08 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.98,81.41,76.78,82.4,1018,,,66,11.5,20,,,,,20,801,Clouds,few clouds,02d
229,1462712400,2016-05-08 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.42,84.56,77.02,84.2,1018,,,62,8.05,360,,,,,40,802,Clouds,scattered clouds,03d
230,1462716000,2016-05-08 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.45,84.36,77.12,84.2,1017,,,58,6.91,320,,,,,40,802,Clouds,scattered clouds,03d
231,1462719600,2016-05-08 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,84.07,80.8,77.26,86,1016,,,55,16.11,350,,,,,40,802,Clouds,scattered clouds,03d
232,1462723200,2016-05-08 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,85.41,85.62,77.48,87.8,1014,,,59,12.66,60,,,,,40,802,Clouds,scattered clouds,03d
233,1462726800,2016-05-08 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,84.11,82.49,77.72,86,1014,,,62,16.11,70,,,,,20,801,Clouds,few clouds,02d
234,1462730400,2016-05-08 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.8,80.58,77.89,84.2,1013,,,62,16.11,70,,,,,20,801,Clouds,few clouds,02d
235,1462734000,2016-05-08 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.5,80.87,78.19,82.4,1013,,,66,13.8,60,,,,,20,801,Clouds,few clouds,02d
236,1462737600,2016-05-08 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.17,80.4,78.4,80.6,1013,,,70,12.66,60,,,,,20,801,Clouds,few clouds,02d
237,1462741200,2016-05-08 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.67,79.66,77.99,78.8,1014,,,74,11.5,40,,,,,40,802,Clouds,scattered clouds,03n
238,1462744800,2016-05-08 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.8,81.79,78.16,79.11,1015,,,74,8.05,40,,,,,0,800,Clear,sky is clear,01n
239,1462748400,2016-05-08 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.8,82.8,78.14,79.19,1016,,,79,8.05,40,,,,,0,800,Clear,sky is clear,01n
240,1462752000,2016-05-09 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.29,81.16,76.68,79.17,1016,,,79,6.91,30,,,,,0,800,Clear,sky is clear,01n
241,1462755600,2016-05-09 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.23,81.73,76.36,79.03,1017,,,79,5.75,30,,,,,77,803,Clouds,broken clouds,04n
242,1462759200,2016-05-09 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.2,83.08,76.37,78.93,1017,,,83,4.61,20,,,,,85,804,Clouds,overcast clouds,04n
243,1462762800,2016-05-09 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.7,81.48,75,78.72,1017,,,83,3.44,310,,,,,0,800,Clear,sky is clear,01n
244,1462766400,2016-05-09 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.3,80.42,73.4,78.45,1017,,,89,3.44,300,,,,,0,800,Clear,sky is clear,01n
245,1462770000,2016-05-09 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.21,79.27,73.4,78.19,1016,,,83,3.44,290,,,,,0,800,Clear,sky is clear,01n
246,1462773600,2016-05-09 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.12,79.77,73.4,77.84,1016,,,83,2.3,290,,,,,0,800,Clear,sky is clear,01n
247,1462777200,2016-05-09 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.73,77.92,71.6,77.44,1016,,,88,3.44,310,,,,,0,800,Clear,sky is clear,01n
248,1462780800,2016-05-09 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.66,77.14,71.6,77.14,1015,,,88,4.61,300,,,,,0,800,Clear,sky is clear,01n
249,1462784400,2016-05-09 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.63,78.4,71.6,76.73,1016,,,88,2.3,330,,,,,0,800,Clear,sky is clear,01n
250,1462788000,2016-05-09 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.25,80.35,73.4,76.97,1017,,,89,3.44,270,,,,,20,801,Clouds,few clouds,02d
251,1462791600,2016-05-09 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.61,81.34,75.2,77.06,1018,,,83,3.44,290,,,,,0,800,Clear,sky is clear,01d
252,1462795200,2016-05-09 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.72,85.1,76.82,80.6,1018,,,74,4.61,10,,,,,0,800,Clear,sky is clear,01d
253,1462798800,2016-05-09 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.53,82.53,77.45,84.2,1018,,,58,10.36,30,,,,,20,801,Clouds,few clouds,02d
254,1462802400,2016-05-09 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.98,85.5,77.66,86,1017,,,59,9.22,30,,,,,0,800,Clear,sky is clear,01d
255,1462806000,2016-05-09 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,85.6,86.77,77.79,87.8,1016,,,52,8.05,60,,,,,20,801,Clouds,few clouds,02d
256,1462809600,2016-05-09 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,86.88,86.63,77.82,89.6,1015,,,52,11.5,80,,,,,20,801,Clouds,few clouds,02d
257,1462813200,2016-05-09 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,85.5,84.76,77.86,87.8,1014,,,55,12.66,60,,,,,20,801,Clouds,few clouds,02d
258,1462816800,2016-05-09 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,84.11,83.73,78.19,86,1014,,,59,12.66,70,,,,,20,801,Clouds,few clouds,02d
259,1462820400,2016-05-09 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.46,79.95,78.54,82.4,1014,,,62,13.8,60,,,,,20,801,Clouds,few clouds,02d
260,1462824000,2016-05-09 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.48,79.97,78.67,82.4,1014,,,62,13.8,60,,,,,20,801,Clouds,few clouds,02d
261,1462827600,2016-05-09 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.01,82.76,77.51,80.6,1015,,,70,8.05,30,,,,,0,800,Clear,sky is clear,01n
262,1462831200,2016-05-09 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.76,82.74,78.12,78.95,1016,,,79,8.05,30,,,,,0,800,Clear,sky is clear,01n
263,1462834800,2016-05-09 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.78,83.41,78.18,79.05,1017,,,79,6.91,40,,,,,0,800,Clear,sky is clear,01n
264,1462838400,2016-05-10 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.29,80.51,76.93,79.01,1017,,,79,8.05,30,,,,,0,800,Clear,sky is clear,01n
265,1462842000,2016-05-10 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.27,79.54,76.79,78.98,1017,,,74,8.05,40,,,,,0,800,Clear,sky is clear,01n
266,1462845600,2016-05-10 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.22,80.4,76.58,78.85,1017,,,79,8.05,30,,,,,0,800,Clear,sky is clear,01n
267,1462849200,2016-05-10 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.96,81.03,74.67,78.6,1017,,,74,4.61,360,,,,,0,800,Clear,sky is clear,01n
268,1462852800,2016-05-10 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.56,79.97,74.46,78.28,1016,,,83,5.75,360,,,,,0,800,Clear,sky is clear,01n
269,1462856400,2016-05-10 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.04,81.43,76.23,77.96,1016,,,79,5.75,360,,,,,0,800,Clear,sky is clear,01n
270,1462860000,2016-05-10 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.36,79.66,73.53,77.69,1016,,,83,5.75,360,,,,,20,801,Clouds,few clouds,02n
271,1462863600,2016-05-10 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.31,80.24,73.42,77.44,1016,,,83,4.61,340,,,,,0,800,Clear,sky is clear,01n
272,1462867200,2016-05-10 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.61,77.07,71.6,77.17,1016,,,88,4.61,300,,,,,0,800,Clear,sky is clear,01n
273,1462870800,2016-05-10 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.59,78.35,71.6,76.94,1016,,,88,2.3,320,,,,,0,800,Clear,sky is clear,01n
274,1462874400,2016-05-10 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.19,80.26,73.4,76.76,1016,,,89,3.44,350,,,,,0,800,Clear,sky is clear,01d
275,1462878000,2016-05-10 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.22,81.59,75.91,78.8,1016,,,74,6.91,340,,,,,0,800,Clear,sky is clear,01d
